Inventory Date,ItemCode,Branch,Demand
1/7/2018,351,Houston F&S,47
1/7/2018,211,Seattle F&S,194
1/7/2018,144,Vancouver F&S,75
1/7/2018,381,Seattle F&S,195
1/7/2018,189,Sacramento Main,20
1/7/2018,55,Atlanta F&S,3
1/7/2018,591,Atlanta F&S,202
1/7/2018,11,Sacramento Main,54
1/7/2018,437,Vancouver F&S,400
1/7/2018,69,Houston F&S,105
1/7/2018,68,Houston F&S,82
1/7/2018,189,Sacramento Main,20
1/7/2018,94,Toronto F&S,62
1/7/2018,55,Sacramento Main,1
1/7/2018,39,Vancouver F&S,8
1/7/2018,45004X22,Houston F&S,555
1/7/2018,373,Toronto F&S,300
1/7/2018,111,Houston F&S,210
1/7/2018,109,Great Lakes CC,50
1/7/2018,88,Atlanta F&S,37
1/7/2018,59,Seattle F&S,9
1/7/2018,39,Vancouver F&S,8
1/7/2018,88,Seattle F&S,52
1/7/2018,634,Tampa F&S,97
1/7/2018,58,Sacramento Main,2
1/14/2018,45017U,Sacramento Main,6699
1/7/2018,899,Tampa F&S,150
1/7/2018,144,Vancouver F&S,75
1/14/2018,628,Tampa F&S,740
1/7/2018,450X3,Vancouver F&S,3794
1/7/2018,450X7,Sacramento Main,786
1/7/2018,55,Sacramento Main,1
1/7/2018,56,Atlanta F&S,10
1/7/2018,119,Linden,49
1/7/2018,140,Fontana,30
1/7/2018,17,Edmonton F&S,36
1/7/2018,56,Fontana,6
1/7/2018,56,Atlanta F&S,10
1/7/2018,69,Baltimore F&S,98
1/7/2018,62,Sacramento Main,38
1/7/2018,58,Sacramento Main,2
1/7/2018,62,Sacramento Main,38
1/7/2018,233,Seattle F&S,46
1/14/2018,46001X06,Fontana,726
1/7/2018,166,Montreal F&S,56
1/7/2018,46001X06,Houston F&S,308
1/7/2018,317,Toronto F&S,74
1/7/2018,10240,Baltimore F&S,430
1/7/2018,109,Montreal F&S,256
1/7/2018,6699,Great Lakes CC,391
1/7/2018,56,Seattle F&S,19
1/7/2018,409,Atlanta F&S,77
1/7/2018,85,Sacramento Main,7
1/7/2018,230,Baltimore F&S,100
1/7/2018,85,Houston F&S,479
1/7/2018,129,Baltimore F&S,145
1/7/2018,583,Tampa F&S,465
1/7/2018,639,Atlanta F&S,63
1/7/2018,1900008,Toronto F&S,322
1/7/2018,69,Baltimore F&S,98
1/7/2018,45004X06,Fontana,699
1/7/2018,66,Sacramento Main,22
1/7/2018,128,Montreal F&S,168
1/7/2018,1718044,Sacramento Main,832
1/7/2018,572,Atlanta F&S,158
1/7/2018,123,Montreal F&S,357
1/7/2018,166,Montreal F&S,56
1/7/2018,759,Tampa F&S,321
1/7/2018,1861122,Toronto F&S,249
1/7/2018,39,Vancouver F&S,8
1/7/2018,46001X12,Fontana,1296
1/7/2018,532,Fontana,23
1/7/2018,58,Tampa F&S,29
1/7/2018,140,Fontana,30
1/7/2018,9509,Vancouver F&S,292
1/14/2018,46001X12,Fontana,1272
1/14/2018,730,Tampa F&S,279
1/14/2018,46001X12,Houston F&S,589
1/14/2018,730,Tampa F&S,279
1/7/2018,4841,Seattle F&S,309
1/7/2018,QH5,Great Lakes CC,303
1/14/2018,46001X12,Vancouver F&S,2521
1/7/2018,56,Fontana,6
1/7/2018,129,Toronto F&S,40
1/7/2018,69,Sacramento Main,27
1/7/2018,85,Sacramento Main,7
1/7/2018,591,Houston F&S,196
1/7/2018,245,Toronto F&S,149
1/7/2018,195,Toronto F&S,162
1/7/2018,69,Sacramento Main,27
1/7/2018,211,Sacramento Main,26
1/7/2018,532,Fontana,23
1/7/2018,144,Seattle F&S,217
1/7/2018,63,Sacramento Main,12
1/7/2018,66,Baltimore F&S,204
1/7/2018,HDTM0220,Fontana,498
1/7/2018,9509,Vancouver F&S,292
1/7/2018,4191,Tampa F&S,384
1/7/2018,9509,Vancouver F&S,292
1/7/2018,173776,Baltimore F&S,155
1/7/2018,127,Fontana,154
1/7/2018,9748,Seattle F&S,897
1/7/2018,56,Fontana,6
1/7/2018,57,Sacramento Main,5
1/7/2018,56,Atlanta F&S,10
1/7/2018,39,Vancouver F&S,8
1/7/2018,55,Fontana,4
1/7/2018,69,Sacramento Main,27
1/7/2018,58,Sacramento Main,2
1/7/2018,55,Fontana,4
1/7/2018,673,Houston F&S,93
1/7/2018,17,Vancouver F&S,17
1/7/2018,211,Sacramento Main,26
1/7/2018,85,Sacramento Main,7
1/7/2018,140,Fontana,30
1/7/2018,63,Sacramento Main,12
1/7/2018,56,Seattle F&S,19
1/7/2018,230,Baltimore F&S,100
1/7/2018,63,Sacramento Main,12
1/7/2018,119,Great Lakes CC,144
1/7/2018,85,Sacramento Main,7
1/7/2018,55,Sacramento Main,1
1/7/2018,163,Montreal F&S,18
1/14/2018,603235NA34,Baltimore F&S,2052
1/7/2018,56,Atlanta F&S,10
1/7/2018,126,Toronto F&S,200
1/7/2018,11,Sacramento Main,54
1/7/2018,124,Toronto F&S,71
1/7/2018,571,Tampa F&S,1291
1/7/2018,351,Houston F&S,47
1/7/2018,216,Houston F&S,187
1/7/2018,55,Fontana,4
1/7/2018,657,Tampa F&S,389
1/7/2018,ALT5,Montreal F&S,557
1/7/2018,1718001,Tampa F&S,505
1/14/2018,ALJN12,Vancouver F&S,1529
1/7/2018,469,Fontana,124
1/14/2018,2213,Sacramento Main,687
1/7/2018,63,Sacramento Main,12
1/7/2018,126,Great Lakes CC,57
1/7/2018,115,Sacramento Main,140
1/7/2018,144,Great Lakes CC,34
1/7/2018,228,Sacramento Main,332
1/7/2018,369,Fontana,112
1/7/2018,381,Seattle F&S,195
1/7/2018,111,Great Lakes CC,86
1/7/2018,57,Sacramento Main,5
1/7/2018,15,Sacramento Main,44
1/7/2018,57,Fontana,11
1/7/2018,189,Sacramento Main,20
1/7/2018,56,Atlanta F&S,10
1/7/2018,1870080,Seattle F&S,553
1/7/2018,144,Montreal F&S,61
1/7/2018,ALJN24,Montreal F&S,373
1/7/2018,17,Vancouver F&S,17
1/7/2018,208,Seattle F&S,508
1/7/2018,7867,Houston F&S,91
1/7/2018,899,Tampa F&S,150
1/7/2018,140,Fontana,30
1/7/2018,209,Baltimore F&S,32
1/7/2018,194,Fontana,58
1/7/2018,57,Sacramento Main,5
1/7/2018,69,Sacramento Main,27
1/7/2018,166,Montreal F&S,56
1/7/2018,124,Seattle F&S,25
1/7/2018,169,Toronto F&S,78
1/7/2018,2194,Montreal F&S,487
1/7/2018,55,Atlanta F&S,3
1/7/2018,124,Toronto F&S,71
1/7/2018,461,Fontana,181
1/7/2018,55,Atlanta F&S,3
1/7/2018,55,Sacramento Main,1
1/7/2018,163,Montreal F&S,18
1/7/2018,1870035,Sacramento Main,265
1/7/2018,10681,Tampa F&S,240
1/7/2018,58,Sacramento Main,2
1/7/2018,166,Montreal F&S,56
1/7/2018,57,Fontana,11
1/7/2018,108,Montreal F&S,14
1/7/2018,797,Houston F&S,107
1/7/2018,233,Seattle F&S,46
1/7/2018,55,Atlanta F&S,3
1/7/2018,3555,Linden,550
1/7/2018,55,Atlanta F&S,3
1/7/2018,58,Sacramento Main,2
1/7/2018,111,Houston F&S,210
1/7/2018,55,Toronto F&S,102
1/7/2018,57,Fontana,11
1/7/2018,55,Sacramento Main,1
1/7/2018,68,Great Lakes CC,84
1/7/2018,245,Great Lakes CC,173
1/7/2018,55,Atlanta F&S,3
1/7/2018,55,Sacramento Main,1
1/7/2018,7142,Tampa F&S,457
1/7/2018,ALT12,Vancouver F&S,305
1/7/2018,131,Sacramento Main,103
1/7/2018,55,Sacramento Main,1
1/7/2018,370,Seattle F&S,55
1/7/2018,15,Sacramento Main,44
1/7/2018,47009,Edmonton F&S,429
1/7/2018,124,Seattle F&S,25
1/7/2018,673,Fontana,316
1/7/2018,571,Houston F&S,143
1/7/2018,39,Vancouver F&S,8
1/7/2018,55,Fontana,4
1/7/2018,635,Houston F&S,59
1/7/2018,ALT16,Montreal F&S,658
1/7/2018,141,Seattle F&S,21
1/7/2018,462,Houston F&S,723
1/7/2018,535,Montreal F&S,111
1/7/2018,166,Montreal F&S,56
1/7/2018,55,Sacramento Main,1
1/7/2018,55,Seattle F&S,15
1/7/2018,55,Sacramento Main,1
1/7/2018,39,Vancouver F&S,8
1/7/2018,381,Seattle F&S,195
1/7/2018,55,Sacramento Main,1
1/7/2018,59,Seattle F&S,9
1/7/2018,15,Houston F&S,65
1/7/2018,58,Sacramento Main,2
1/7/2018,66,Sacramento Main,22
1/7/2018,637,Atlanta F&S,148
1/7/2018,131,Fontana,114
1/7/2018,39,Vancouver F&S,8
1/7/2018,17,Sacramento Main,556
1/7/2018,4539,Linden,179
1/7/2018,57,Sacramento Main,5
1/7/2018,15,Houston F&S,65
1/7/2018,85,Sacramento Main,7
1/7/2018,169,Toronto F&S,78
1/7/2018,17,Atlanta F&S,67
1/7/2018,39,Vancouver F&S,8
1/7/2018,55,Fontana,4
1/7/2018,ALT4,Montreal F&S,1756
1/7/2018,56,Atlanta F&S,10
1/7/2018,137,Sacramento Main,13
1/7/2018,128,Great Lakes CC,68
1/7/2018,56,Fontana,6
1/7/2018,88,Fontana,45
1/7/2018,ALT5,Montreal F&S,557
1/7/2018,55,Atlanta F&S,3
1/7/2018,192,Seattle F&S,330
1/7/2018,85,Sacramento Main,7
1/7/2018,55,Seattle F&S,15
1/7/2018,108,Montreal F&S,14
1/7/2018,57,Sacramento Main,5
1/7/2018,123,Montreal F&S,357
1/7/2018,57,Sacramento Main,5
1/7/2018,7868,Fontana,449
1/7/2018,67,Houston F&S,208
1/7/2018,635,Houston F&S,59
1/7/2018,58,Sacramento Main,2
1/7/2018,67,Edmonton F&S,123
1/7/2018,164,Toronto F&S,115
1/7/2018,119,Linden,49
1/7/2018,111,Great Lakes CC,86
1/7/2018,144,Great Lakes CC,34
1/7/2018,56,Atlanta F&S,10
1/7/2018,3981,Sacramento Main,510
1/7/2018,903,Seattle F&S,53
1/7/2018,57,Sacramento Main,5
1/7/2018,94,Seattle F&S,24
1/7/2018,06F,Sacramento Main,257
1/7/2018,66,Montreal F&S,213
1/7/2018,351,Houston F&S,47
1/7/2018,17,Vancouver F&S,17
1/7/2018,1991200,Toronto F&S,253
1/7/2018,ALT8,Toronto F&S,355
1/7/2018,59,Seattle F&S,9
1/7/2018,591,Houston F&S,196
1/7/2018,129,Toronto F&S,40
1/7/2018,10681,Tampa F&S,240
1/7/2018,9242,Great Lakes CC,94
1/7/2018,129,Toronto F&S,40
1/7/2018,530,Edmonton F&S,127
1/7/2018,69,Sacramento Main,27
1/7/2018,189,Sacramento Main,20
1/7/2018,88,Atlanta F&S,37
1/7/2018,2083,Houston F&S,561
1/7/2018,597,Tampa F&S,188
1/7/2018,189,Sacramento Main,20
1/7/2018,39,Vancouver F&S,8
1/7/2018,189,Sacramento Main,20
1/7/2018,109,Toronto F&S,630
1/7/2018,370,Toronto F&S,320
1/7/2018,AX33,Baltimore F&S,1515
1/7/2018,100037,Fontana,340
1/7/2018,136,Fontana,674
1/7/2018,71,Montreal F&S,171
1/7/2018,228,Sacramento Main,332
1/7/2018,1900008,Toronto F&S,322
1/7/2018,119,Great Lakes CC,144
1/7/2018,56,Fontana,6
1/7/2018,CS008,Sacramento Main,657
1/7/2018,124,Seattle F&S,25
1/7/2018,351,Houston F&S,47
1/7/2018,1900210,Toronto F&S,421
1/7/2018,131,Montreal F&S,314
1/7/2018,3555,Linden,550
1/7/2018,230,Baltimore F&S,100
1/7/2018,15,Houston F&S,65
1/7/2018,812,Tampa F&S,528
1/7/2018,466,Seattle F&S,670
1/7/2018,7142,Great Lakes CC,282
1/7/2018,111,Vancouver F&S,130
1/7/2018,630,Houston F&S,156
1/14/2018,B104,Toronto F&S,3116
1/7/2018,8101,Houston F&S,1072
1/7/2018,57,Seattle F&S,28
1/7/2018,489000,Baltimore F&S,327
1/7/2018,2220030,Fontana,792
1/7/2018,899,Tampa F&S,150
1/7/2018,94,Toronto F&S,62
1/7/2018,B44,Montreal F&S,333
1/14/2018,B44,Toronto F&S,7638
1/7/2018,369,Houston F&S,147
1/7/2018,119,Houston F&S,221
1/7/2018,126,Great Lakes CC,57
1/14/2018,B52,Toronto F&S,985
1/7/2018,66,Montreal F&S,213
1/7/2018,457,Atlanta F&S,169
1/7/2018,738,Atlanta F&S,5427
1/7/2018,151,Toronto F&S,126
1/7/2018,71,Houston F&S,231
1/7/2018,PSH9142M,Sacramento Main,715
1/7/2018,245,Toronto F&S,149
1/7/2018,109,Great Lakes CC,50
1/7/2018,258,Montreal F&S,344
1/7/2018,11,Sacramento Main,54
1/7/2018,85,Great Lakes CC,816
1/14/2018,B72,Vancouver F&S,1991
1/7/2018,124,Seattle F&S,25
1/7/2018,3989,Fontana,1000
1/14/2018,B74,Fontana,913
1/7/2018,2203,Vancouver F&S,468
1/7/2018,208,Seattle F&S,508
1/7/2018,146,Montreal F&S,116
1/7/2018,7142,Tampa F&S,457
1/14/2018,B74,Toronto F&S,7384
1/14/2018,B74,Vancouver F&S,4393
1/7/2018,222,Tampa F&S,248
1/7/2018,141,Seattle F&S,21
1/7/2018,317,Toronto F&S,74
1/7/2018,66,Montreal F&S,213
1/7/2018,58,Atlanta F&S,39
1/7/2018,66,Toronto F&S,160
1/7/2018,131,Fontana,114
1/14/2018,BC006,Houston F&S,602
1/7/2018,365,Houston F&S,80
1/7/2018,129,Toronto F&S,40
1/7/2018,129,Toronto F&S,40
1/7/2018,62,Sacramento Main,38
1/7/2018,124,Seattle F&S,25
1/7/2018,17,Edmonton F&S,36
1/7/2018,594,Tampa F&S,268
1/7/2018,209,Baltimore F&S,32
1/7/2018,645,Houston F&S,64
1/7/2018,204,Seattle F&S,69
1/7/2018,56,Atlanta F&S,10
1/7/2018,55,Fontana,4
1/7/2018,69,Montreal F&S,104
1/7/2018,209,Baltimore F&S,32
1/7/2018,55,Fontana,4
1/7/2018,63,Sacramento Main,12
1/7/2018,55,Fontana,4
1/7/2018,409,Atlanta F&S,77
1/7/2018,57,Fontana,11
1/7/2018,58,Sacramento Main,2
1/14/2018,CA006,Fontana,1142
1/7/2018,HCPSH,Linden,289
1/7/2018,CA006,Houston F&S,2062
1/7/2018,192,Tampa F&S,275
1/7/2018,CA006,Sacramento Main,874
1/7/2018,6811,Baltimore F&S,491
1/7/2018,CA006,Tampa F&S,2611
1/7/2018,56,Atlanta F&S,10
1/7/2018,578,Atlanta F&S,108
1/7/2018,45004X12,Houston F&S,1102
1/14/2018,CA008,Houston F&S,4774
1/7/2018,250,Tampa F&S,232
1/7/2018,39,Vancouver F&S,8
1/7/2018,56,Atlanta F&S,10
1/7/2018,06F,Sacramento Main,257
1/7/2018,632,Houston F&S,229
1/7/2018,15,Houston F&S,65
1/7/2018,125,Seattle F&S,118
1/7/2018,9242,Great Lakes CC,94
1/7/2018,7551,Atlanta F&S,290
1/7/2018,85,Vancouver F&S,689
1/7/2018,11,Houston F&S,437
1/7/2018,96,Toronto F&S,76
1/7/2018,233,Seattle F&S,46
1/7/2018,124,Toronto F&S,71
1/7/2018,CB11,Toronto F&S,671
1/7/2018,55,Sacramento Main,1
1/7/2018,55,Atlanta F&S,3
1/7/2018,58,Sacramento Main,2
1/7/2018,58,Sacramento Main,2
1/7/2018,55,Fontana,4
1/7/2018,144,Great Lakes CC,34
1/7/2018,57,Fontana,11
1/7/2018,56,Fontana,6
1/7/2018,230,Baltimore F&S,100
1/7/2018,CRA19,Edmonton F&S,504
1/7/2018,8931,Edmonton F&S,136
1/7/2018,3989,Fontana,1000
1/7/2018,39,Vancouver F&S,8
1/7/2018,140,Fontana,30
1/7/2018,1900008,Toronto F&S,322
1/7/2018,10623,Seattle F&S,576
1/7/2018,55,Seattle F&S,15
1/7/2018,1991200,Toronto F&S,253
1/7/2018,68,Atlanta F&S,390
1/7/2018,459,Atlanta F&S,673
1/7/2018,45004X06,Sacramento Main,1359
1/14/2018,CS008,Baltimore F&S,1960
1/14/2018,CS008,Fontana,433
1/7/2018,461,Houston F&S,1363
1/7/2018,68,Houston F&S,82
1/7/2018,201A,Great Lakes CC,669
1/7/2018,06Q,Houston F&S,295
1/14/2018,CS009,Edmonton F&S,679
1/7/2018,164,Montreal F&S,198
1/7/2018,94,Seattle F&S,24
1/7/2018,263,Montreal F&S,1500
1/7/2018,757,Tampa F&S,420
1/14/2018,CS009,Seattle F&S,704
1/7/2018,16,Houston F&S,1094
1/7/2018,58,Sacramento Main,2
1/7/2018,66,Montreal F&S,213
1/7/2018,189,Sacramento Main,20
1/7/2018,39,Vancouver F&S,8
1/7/2018,639,Atlanta F&S,63
1/7/2018,208,Toronto F&S,122
1/7/2018,111,Vancouver F&S,130
1/7/2018,69,Baltimore F&S,98
1/7/2018,58,Toronto F&S,42
1/7/2018,795,Atlanta F&S,536
1/7/2018,194,Fontana,58
1/7/2018,109,Great Lakes CC,50
1/7/2018,56,Atlanta F&S,10
1/7/2018,189,Sacramento Main,20
1/7/2018,55,Fontana,4
1/7/2018,144,Great Lakes CC,34
1/7/2018,652,Seattle F&S,266
1/7/2018,129,Toronto F&S,40
1/7/2018,56,Atlanta F&S,10
1/14/2018,7512,Great Lakes CC,351
1/7/2018,6241,Seattle F&S,428
1/7/2018,55,Atlanta F&S,3
1/7/2018,94,Seattle F&S,24
1/7/2018,55,Sacramento Main,1
1/7/2018,58,Sacramento Main,2
1/7/2018,63,Sacramento Main,12
1/7/2018,58,Sacramento Main,2
1/7/2018,137,Sacramento Main,13
1/7/2018,46001X06,Houston F&S,308
1/7/2018,94,Toronto F&S,62
1/7/2018,71,Great Lakes CC,60
1/7/2018,57,Sacramento Main,5
1/7/2018,7855,Fontana,239
1/7/2018,127,Fontana,154
1/7/2018,55,Seattle F&S,15
1/7/2018,57,Seattle F&S,28
1/7/2018,3573,Tampa F&S,350
1/7/2018,373,Toronto F&S,300
1/14/2018,11,Great Lakes CC,1498
1/7/2018,637,Atlanta F&S,148
1/7/2018,530,Seattle F&S,272
1/7/2018,192,Tampa F&S,275
1/7/2018,ET206,Tampa F&S,640
1/7/2018,71,Sacramento Main,110
1/7/2018,189,Great Lakes CC,294
1/7/2018,ST10SG,Tampa F&S,547
1/14/2018,ET208,Houston F&S,2100
1/7/2018,69,Montreal F&S,104
1/7/2018,6357,Tampa F&S,380
1/7/2018,06F,Great Lakes CC,399
1/7/2018,129,Toronto F&S,40
1/7/2018,109,Houston F&S,120
1/7/2018,6696,Houston F&S,250
1/7/2018,352,Seattle F&S,338
1/7/2018,128,Seattle F&S,779
1/7/2018,216,Houston F&S,187
1/7/2018,ET210,Sacramento Main,761
1/7/2018,126,Great Lakes CC,57
1/7/2018,56,Seattle F&S,19
1/7/2018,369,Houston F&S,147
1/7/2018,128,Vancouver F&S,193
1/14/2018,ET213,Houston F&S,1828
1/7/2018,66,Sacramento Main,22
1/7/2018,317,Toronto F&S,74
1/7/2018,2182,Tampa F&S,176
1/7/2018,209,Baltimore F&S,32
1/7/2018,903,Seattle F&S,53
1/7/2018,39,Vancouver F&S,8
1/7/2018,57,Seattle F&S,28
1/7/2018,17,Atlanta F&S,67
1/7/2018,56,Fontana,6
1/7/2018,222,Sacramento Main,270
1/7/2018,209,Baltimore F&S,32
1/7/2018,140,Toronto F&S,96
1/7/2018,58,Atlanta F&S,39
1/7/2018,129,Toronto F&S,40
1/7/2018,55,Fontana,4
1/7/2018,94,Toronto F&S,62
1/7/2018,136,Vancouver F&S,51
1/7/2018,230,Baltimore F&S,100
1/7/2018,H00578,Edmonton F&S,716
1/7/2018,211,Sacramento Main,26
1/7/2018,140,Fontana,30
1/7/2018,763,Tampa F&S,43
1/7/2018,369,Fontana,112
1/7/2018,4353,Fontana,475
1/7/2018,144,Fontana,331
1/7/2018,570,Atlanta F&S,223
1/14/2018,H00580,Edmonton F&S,520
1/7/2018,9319,Tampa F&S,251
1/7/2018,1990107,Toronto F&S,358
1/7/2018,H00580,Houston F&S,545
1/7/2018,88,Fontana,45
1/7/2018,ALJN24,Montreal F&S,373
1/7/2018,5467,Seattle F&S,336
1/7/2018,69,Fontana,152
1/7/2018,169,Seattle F&S,88
1/7/2018,123,Sacramento Main,135
1/7/2018,245,Toronto F&S,149
1/7/2018,128,Toronto F&S,235
1/7/2018,635,Atlanta F&S,199
1/7/2018,163,Montreal F&S,18
1/7/2018,910,Tampa F&S,95
1/7/2018,591,Houston F&S,196
1/7/2018,208,Great Lakes CC,90
1/7/2018,141,Seattle F&S,21
1/7/2018,126,Great Lakes CC,57
1/7/2018,2196,Seattle F&S,363
1/7/2018,144,Vancouver F&S,75
1/7/2018,55,Seattle F&S,15
1/7/2018,62,Sacramento Main,38
1/7/2018,111,Great Lakes CC,86
1/7/2018,M01056,Houston F&S,278
1/7/2018,169,Fontana,89
1/7/2018,228,Vancouver F&S,360
1/14/2018,H00594,Baltimore F&S,1185
1/14/2018,H00594,Edmonton F&S,10369
1/7/2018,111,Vancouver F&S,130
1/7/2018,191,Toronto F&S,189
1/7/2018,466,Atlanta F&S,246
1/7/2018,113,Tampa F&S,1937
1/14/2018,H00594,Vancouver F&S,4194
1/7/2018,2205,Seattle F&S,1170
1/7/2018,3479,Vancouver F&S,163
1/7/2018,H00596,Sacramento Main,760
1/7/2018,56,Atlanta F&S,10
1/7/2018,645,Houston F&S,64
1/7/2018,230,Baltimore F&S,100
1/7/2018,109,Great Lakes CC,50
1/7/2018,163,Montreal F&S,18
1/7/2018,209,Baltimore F&S,32
1/7/2018,56,Atlanta F&S,10
1/7/2018,211,Sacramento Main,26
1/7/2018,209,Baltimore F&S,32
1/7/2018,62,Sacramento Main,38
1/7/2018,56,Fontana,6
1/7/2018,66,Sacramento Main,22
1/7/2018,63,Sacramento Main,12
1/7/2018,56,Fontana,6
1/7/2018,85,Sacramento Main,7
1/7/2018,55,Sacramento Main,1
1/7/2018,56,Tampa F&S,16
1/7/2018,58,Sacramento Main,2
1/7/2018,57,Seattle F&S,28
1/7/2018,58,Sacramento Main,2
1/7/2018,96,Fontana,48
1/7/2018,56,Seattle F&S,19
1/7/2018,55,Sacramento Main,1
1/7/2018,115,Sacramento Main,140
1/7/2018,532,Fontana,23
1/7/2018,124,Seattle F&S,25
1/7/2018,67,Montreal F&S,87
1/7/2018,17,Vancouver F&S,17
1/7/2018,55,Fontana,4
1/7/2018,15,Houston F&S,65
1/7/2018,124,Seattle F&S,25
1/7/2018,645,Houston F&S,64
1/7/2018,39,Vancouver F&S,8
1/7/2018,17,Edmonton F&S,36
1/7/2018,63,Sacramento Main,12
1/7/2018,55,Seattle F&S,15
1/7/2018,63,Sacramento Main,12
1/7/2018,57,Fontana,11
1/7/2018,55,Seattle F&S,15
1/7/2018,189,Sacramento Main,20
1/7/2018,63,Sacramento Main,12
1/7/2018,55,Seattle F&S,15
1/7/2018,63,Sacramento Main,12
1/7/2018,55,Seattle F&S,15
1/7/2018,63,Sacramento Main,12
1/7/2018,56,Tampa F&S,16
1/7/2018,209,Baltimore F&S,32
1/7/2018,141,Seattle F&S,21
1/7/2018,55,Fontana,4
1/7/2018,285,Tampa F&S,31
1/7/2018,55,Sacramento Main,1
1/7/2018,119,Linden,49
1/7/2018,55,Sacramento Main,1
1/7/2018,56,Fontana,6
1/7/2018,130,Edmonton F&S,70
1/7/2018,8074,Seattle F&S,146
1/7/2018,166,Montreal F&S,56
1/7/2018,409,Atlanta F&S,77
1/7/2018,128,Great Lakes CC,68
1/7/2018,163,Montreal F&S,18
1/7/2018,144,Seattle F&S,217
1/7/2018,163,Montreal F&S,18
1/7/2018,66,Sacramento Main,22
1/7/2018,144,Montreal F&S,61
1/7/2018,55,Fontana,4
1/7/2018,124,Seattle F&S,25
1/7/2018,56,Seattle F&S,19
1/7/2018,55,Sacramento Main,1
1/7/2018,58,Atlanta F&S,39
1/7/2018,39,Vancouver F&S,8
1/7/2018,763,Tampa F&S,43
1/7/2018,56,Atlanta F&S,10
1/7/2018,56,Fontana,6
1/7/2018,58,Sacramento Main,2
1/7/2018,58,Sacramento Main,2
1/7/2018,94,Seattle F&S,24
1/7/2018,58,Sacramento Main,2
1/7/2018,66,Sacramento Main,22
1/7/2018,55,Fontana,4
1/7/2018,39,Vancouver F&S,8
1/7/2018,55,Fontana,4
1/7/2018,94,Seattle F&S,24
1/7/2018,129,Toronto F&S,40
1/7/2018,55,Atlanta F&S,3
1/7/2018,71,Sacramento Main,110
1/7/2018,55,Fontana,4
1/7/2018,55,Fontana,4
1/7/2018,137,Sacramento Main,13
1/7/2018,69,Toronto F&S,66
1/7/2018,55,Atlanta F&S,3
1/7/2018,88,Atlanta F&S,37
1/7/2018,56,Atlanta F&S,10
1/7/2018,55,Fontana,4
1/7/2018,66,Sacramento Main,22
1/7/2018,56,Fontana,6
1/7/2018,126,Great Lakes CC,57
1/7/2018,131,Sacramento Main,103
1/7/2018,108,Montreal F&S,14
1/7/2018,469,Fontana,124
1/7/2018,55,Seattle F&S,15
1/7/2018,55,Fontana,4
1/7/2018,55,Fontana,4
1/7/2018,124,Seattle F&S,25
1/7/2018,71,Great Lakes CC,60
1/7/2018,63,Sacramento Main,12
1/7/2018,136,Vancouver F&S,51
1/7/2018,124,Seattle F&S,25
1/7/2018,63,Sacramento Main,12
1/7/2018,63,Sacramento Main,12
1/7/2018,130,Edmonton F&S,70
1/7/2018,234,Baltimore F&S,128
1/7/2018,209,Baltimore F&S,32
1/7/2018,369,Fontana,112
1/7/2018,129,Toronto F&S,40
1/7/2018,56,Tampa F&S,16
1/7/2018,55,Fontana,4
1/7/2018,55,Fontana,4
1/7/2018,66,Sacramento Main,22
1/7/2018,144,Vancouver F&S,75
1/7/2018,532,Fontana,23
1/7/2018,57,Tampa F&S,41
1/7/2018,57,Sacramento Main,5
1/7/2018,57,Seattle F&S,28
1/7/2018,109,Great Lakes CC,50
1/7/2018,56,Tampa F&S,16
1/7/2018,2185,Linden,205
1/7/2018,47009,Edmonton F&S,429
1/7/2018,15,Houston F&S,65
1/7/2018,62,Great Lakes CC,236
1/7/2018,189,Baltimore F&S,190
1/7/2018,137,Sacramento Main,13
1/7/2018,189,Sacramento Main,20
1/7/2018,144,Montreal F&S,61
1/7/2018,39,Vancouver F&S,8
1/7/2018,370,Seattle F&S,55
1/7/2018,111,Vancouver F&S,130
1/7/2018,58,Sacramento Main,2
1/7/2018,129,Toronto F&S,40
1/7/2018,55,Fontana,4
1/7/2018,59,Seattle F&S,9
1/7/2018,58,Sacramento Main,2
1/7/2018,57,Fontana,11
1/7/2018,56,Atlanta F&S,10
1/7/2018,58,Sacramento Main,2
1/7/2018,17,Edmonton F&S,36
1/7/2018,204,Seattle F&S,69
1/7/2018,109,Great Lakes CC,50
1/7/2018,163,Montreal F&S,18
1/7/2018,137,Sacramento Main,13
1/7/2018,55,Atlanta F&S,3
1/7/2018,57,Sacramento Main,5
1/7/2018,109,Great Lakes CC,50
1/7/2018,57,Sacramento Main,5
1/7/2018,189,Sacramento Main,20
1/7/2018,55,Atlanta F&S,3
1/7/2018,56,Fontana,6
1/7/2018,658,Houston F&S,121
1/7/2018,129,Toronto F&S,40
1/7/2018,489000,Baltimore F&S,327
1/7/2018,58,Atlanta F&S,39
1/7/2018,69,Seattle F&S,211
1/7/2018,56,Atlanta F&S,10
1/7/2018,55,Atlanta F&S,3
1/7/2018,56,Tampa F&S,16
1/7/2018,55,Sacramento Main,1
1/7/2018,17,Vancouver F&S,17
1/7/2018,56,Atlanta F&S,10
1/7/2018,55,Fontana,4
1/7/2018,39,Vancouver F&S,8
1/7/2018,129,Toronto F&S,40
1/7/2018,57,Sacramento Main,5
1/7/2018,55,Fontana,4
1/7/2018,88,Atlanta F&S,37
1/7/2018,88,Seattle F&S,52
1/7/2018,68,Seattle F&S,164
1/7/2018,129,Toronto F&S,40
