Inventory Date,ItemCode,Branch,Weekly Demand
2/11/18,519,Baltimore F&S,51
2/11/18,531312,Baltimore F&S,12
2/11/18,531551,Baltimore F&S,42
2/11/18,5467,Baltimore F&S,16
2/11/18,548480,Baltimore F&S,129
2/11/18,5522,Baltimore F&S,32
2/11/18,553689,Baltimore F&S,11
2/11/18,566494,Baltimore F&S,4
2/11/18,566509,Baltimore F&S,2
2/11/18,57,Baltimore F&S,5
2/11/18,571,Baltimore F&S,2
2/11/18,573,Baltimore F&S,2
2/11/18,574,Baltimore F&S,1
2/11/18,578,Baltimore F&S,9
2/11/18,58,Baltimore F&S,7
2/11/18,581,Baltimore F&S,12
2/11/18,583519,Baltimore F&S,9
2/11/18,583520,Baltimore F&S,4
2/11/18,583530,Baltimore F&S,20
2/11/18,59,Baltimore F&S,8
2/11/18,5906,Baltimore F&S,8
2/11/18,592,Baltimore F&S,15
2/11/18,599,Baltimore F&S,4
2/11/18,600295,Baltimore F&S,5
2/11/18,600304,Baltimore F&S,5
2/11/18,600306,Baltimore F&S,5
2/11/18,600309,Baltimore F&S,5
2/11/18,600310,Baltimore F&S,5
2/11/18,600311,Baltimore F&S,5
2/11/18,600313,Baltimore F&S,5
2/11/18,600320,Baltimore F&S,5
2/11/18,600327,Baltimore F&S,5
2/11/18,600344,Baltimore F&S,5
2/11/18,600365,Baltimore F&S,5
2/11/18,600368,Baltimore F&S,5
2/11/18,600378,Baltimore F&S,5
2/11/18,600386,Baltimore F&S,20
2/11/18,600390,Baltimore F&S,5
2/11/18,600484,Baltimore F&S,30
2/11/18,600494,Baltimore F&S,30
2/11/18,600531,Baltimore F&S,10
2/11/18,600678,Baltimore F&S,5
2/11/18,600747,Baltimore F&S,40
2/11/18,600748,Baltimore F&S,40
2/11/18,601225,Baltimore F&S,212
2/11/18,601231,Baltimore F&S,170
2/11/18,601445,Baltimore F&S,141
2/11/18,601450,Baltimore F&S,1006
2/11/18,602586,Baltimore F&S,252
2/11/18,602596,Baltimore F&S,1468
2/11/18,603050,Baltimore F&S,17
2/11/18,603067,Baltimore F&S,1491
2/11/18,603074US,Baltimore F&S,6
2/11/18,603123,Baltimore F&S,223
2/11/18,603141,Baltimore F&S,4
2/11/18,603185,Baltimore F&S,115
2/11/18,603226US,Baltimore F&S,16
2/11/18,603235,Baltimore F&S,100
2/11/18,603235NA34,Baltimore F&S,2424
2/11/18,603237,Baltimore F&S,31
2/11/18,603303,Baltimore F&S,48
2/11/18,603390,Baltimore F&S,148
2/11/18,603404,Baltimore F&S,37
2/11/18,603442,Baltimore F&S,71
2/11/18,6161,Baltimore F&S,3166
2/11/18,62,Baltimore F&S,1212
2/11/18,6243,Baltimore F&S,16
2/11/18,6244,Baltimore F&S,16
2/11/18,63,Baltimore F&S,962
2/11/18,6358,Baltimore F&S,95
2/11/18,6406,Baltimore F&S,412
2/11/18,645,Baltimore F&S,2
2/11/18,6502,Baltimore F&S,4
2/11/18,6504,Baltimore F&S,14
2/11/18,651623,Baltimore F&S,9
2/11/18,651659,Baltimore F&S,21
2/11/18,651660,Baltimore F&S,848
2/11/18,6521,Baltimore F&S,334
2/11/18,654,Baltimore F&S,7
2/11/18,6569,Baltimore F&S,41
2/11/18,66,Baltimore F&S,287
2/11/18,6602,Baltimore F&S,56
2/11/18,6631,Baltimore F&S,3
2/11/18,6632,Baltimore F&S,5
2/11/18,6691,Baltimore F&S,129
2/11/18,6692,Baltimore F&S,157
2/11/18,6693,Baltimore F&S,223
2/11/18,6694,Baltimore F&S,1937
2/11/18,6695,Baltimore F&S,1335
2/11/18,6696,Baltimore F&S,1712
2/11/18,6697,Baltimore F&S,139
2/11/18,6698,Baltimore F&S,633
2/11/18,6699,Baltimore F&S,21
2/11/18,67,Baltimore F&S,762
2/11/18,670,Baltimore F&S,1
2/11/18,6701,Baltimore F&S,112
2/11/18,6702,Baltimore F&S,113
2/11/18,6717,Baltimore F&S,20
2/11/18,6728,Baltimore F&S,8
2/11/18,673,Baltimore F&S,8
2/11/18,6761,Baltimore F&S,6
2/11/18,68,Baltimore F&S,917
2/11/18,681,Baltimore F&S,4
2/11/18,6811,Baltimore F&S,514
2/11/18,683,Baltimore F&S,6
2/11/18,685,Baltimore F&S,12
2/11/18,687,Baltimore F&S,5
2/11/18,688,Baltimore F&S,44
2/11/18,69,Baltimore F&S,98
2/11/18,693,Baltimore F&S,37
2/11/18,696,Baltimore F&S,4
2/11/18,6981,Baltimore F&S,1051
2/11/18,7071,Baltimore F&S,1189
2/11/18,71,Baltimore F&S,193
2/11/18,7142,Baltimore F&S,803
2/11/18,7272,Baltimore F&S,2
2/11/18,7433,Baltimore F&S,23
2/11/18,7436,Baltimore F&S,803
2/11/18,7438,Baltimore F&S,8
2/11/18,7511,Baltimore F&S,69
2/11/18,7512,Baltimore F&S,41
2/11/18,7541,Baltimore F&S,844
2/11/18,7551,Baltimore F&S,3620
2/11/18,7601,Baltimore F&S,276
2/11/18,7762,Baltimore F&S,1
2/11/18,7821,Baltimore F&S,2
2/11/18,8161,Baltimore F&S,884
2/11/18,8162,Baltimore F&S,10
2/11/18,8164,Baltimore F&S,974
2/11/18,8165,Baltimore F&S,790
2/11/18,8204,Baltimore F&S,3
2/11/18,8221,Baltimore F&S,7
2/11/18,8222,Baltimore F&S,4
2/11/18,8232,Baltimore F&S,1032
2/11/18,8233,Baltimore F&S,743
2/11/18,8234,Baltimore F&S,1610
2/11/18,8242,Baltimore F&S,18
2/11/18,8331,Baltimore F&S,3
2/11/18,847,Baltimore F&S,12
2/11/18,8491,Baltimore F&S,8
2/11/18,8497,Baltimore F&S,14
2/11/18,85,Baltimore F&S,1315
2/11/18,88,Baltimore F&S,11
2/11/18,8823,Baltimore F&S,8
2/11/18,8824,Baltimore F&S,8
2/11/18,8854,Baltimore F&S,7
2/11/18,8891,Baltimore F&S,3
2/11/18,8901,Baltimore F&S,7
2/11/18,8919,Baltimore F&S,6
2/11/18,9141,Baltimore F&S,8
2/11/18,9212,Baltimore F&S,20
2/11/18,9242,Baltimore F&S,2
2/11/18,9315,Baltimore F&S,12
2/11/18,9466,Baltimore F&S,80
2/11/18,9467,Baltimore F&S,200
2/11/18,9682,Baltimore F&S,2
2/11/18,9683,Baltimore F&S,1
2/11/18,AX127,Baltimore F&S,175
2/11/18,AX139,Baltimore F&S,347
2/11/18,AX140XA,Baltimore F&S,9
2/11/18,AX140XC,Baltimore F&S,145
2/11/18,AX140XD,Baltimore F&S,15
2/11/18,AX140XE,Baltimore F&S,192
2/11/18,AX140XF,Baltimore F&S,16
2/11/18,AX140XG,Baltimore F&S,152
2/11/18,AX140XH,Baltimore F&S,17
2/11/18,AX140XI,Baltimore F&S,177
2/11/18,AX144XC,Baltimore F&S,477
2/11/18,AX144XD,Baltimore F&S,179
2/11/18,AX189,Baltimore F&S,497
2/11/18,AX192,Baltimore F&S,331
2/11/18,AX33,Baltimore F&S,1286
2/11/18,AX49,Baltimore F&S,263
2/11/18,AX525,Baltimore F&S,520
2/11/18,AX53,Baltimore F&S,102
2/11/18,AX54,Baltimore F&S,322
2/11/18,AX98,Baltimore F&S,252
2/11/18,B102,Baltimore F&S,175
2/11/18,B104,Baltimore F&S,100
2/11/18,B64,Baltimore F&S,194
2/11/18,B72,Baltimore F&S,458
2/11/18,B74,Baltimore F&S,1000
2/11/18,B84,Baltimore F&S,213
2/11/18,BM020,Baltimore F&S,25
2/11/18,BX80X12,Baltimore F&S,32
2/11/18,CA006,Baltimore F&S,2
2/11/18,CA008,Baltimore F&S,341
2/11/18,CB242610N,Baltimore F&S,1
2/11/18,CB242612N,Baltimore F&S,3
2/11/18,CS006,Baltimore F&S,30
2/11/18,CS008,Baltimore F&S,2940
2/11/18,CSA19,Baltimore F&S,63
2/11/18,DWB,Baltimore F&S,25
2/11/18,ET204,Baltimore F&S,117
2/11/18,ET206,Baltimore F&S,104
2/11/18,ET208,Baltimore F&S,111
2/11/18,ET210,Baltimore F&S,1116
2/11/18,ET213,Baltimore F&S,19
2/11/18,H00578,Baltimore F&S,82
2/11/18,H00580,Baltimore F&S,171
2/11/18,H00582,Baltimore F&S,82
2/11/18,H00584,Baltimore F&S,46
2/11/18,H00594,Baltimore F&S,1017
2/11/18,H00600,Baltimore F&S,18
2/11/18,H00612,Baltimore F&S,12
2/11/18,H00617,Baltimore F&S,30
2/11/18,H00619,Baltimore F&S,87
2/11/18,H00631,Baltimore F&S,16
2/11/18,H00700,Baltimore F&S,12
2/11/18,H00704,Baltimore F&S,12
2/11/18,H00708,Baltimore F&S,12
2/11/18,H00710,Baltimore F&S,12
2/11/18,H00712,Baltimore F&S,12
2/11/18,H00736,Baltimore F&S,53
2/11/18,H00800,Baltimore F&S,42
2/11/18,HC302F,Baltimore F&S,8
2/11/18,HC306F,Baltimore F&S,4
2/11/18,HC312F,Baltimore F&S,7
2/11/18,HC318F,Baltimore F&S,4
2/11/18,HC324F,Baltimore F&S,12
2/11/18,HC330F,Baltimore F&S,4
2/11/18,HC336P,Baltimore F&S,50
2/11/18,HC3OC,Baltimore F&S,6
2/11/18,HC418F,Baltimore F&S,8
2/11/18,HC424F,Baltimore F&S,12
2/11/18,HC436P,Baltimore F&S,6
2/11/18,HC4ICS,Baltimore F&S,10
2/11/18,HC4OC,Baltimore F&S,12
2/11/18,HC602F,Baltimore F&S,8
2/11/18,HC630F,Baltimore F&S,2
2/11/18,HC636P,Baltimore F&S,23
2/11/18,HC6ICS,Baltimore F&S,6
2/11/18,HC6OC,Baltimore F&S,10
2/11/18,HC901F,Baltimore F&S,2
2/11/18,HC902F,Baltimore F&S,12
2/11/18,HC906F,Baltimore F&S,6
2/11/18,HC912F,Baltimore F&S,14
2/11/18,HC918F,Baltimore F&S,16
2/11/18,HC924F,Baltimore F&S,38
2/11/18,HC930F,Baltimore F&S,4
2/11/18,HC936P,Baltimore F&S,112
2/11/18,HC9ICS,Baltimore F&S,7
2/11/18,HC9OC,Baltimore F&S,40
2/11/18,HCCAJ,Baltimore F&S,144
2/11/18,HCCAL,Baltimore F&S,214
2/11/18,HCCLB,Baltimore F&S,8
2/11/18,HCCM,Baltimore F&S,1600
2/11/18,HCHDB,Baltimore F&S,60
2/11/18,HCNAF,Baltimore F&S,1265
2/11/18,HCNS,Baltimore F&S,190
2/11/18,HCPSA0508,Baltimore F&S,28
2/11/18,HCPSA1018,Baltimore F&S,27
2/11/18,HCPSH,Baltimore F&S,47
2/11/18,HCPSS,Baltimore F&S,47
2/11/18,HCSBGP,Baltimore F&S,48
2/11/18,HCTB,Baltimore F&S,280
2/11/18,HCTSB24,Baltimore F&S,100
2/11/18,HCTYB,Baltimore F&S,36
2/11/18,HCW30,Baltimore F&S,20
2/11/18,HCW48,Baltimore F&S,122
2/11/18,HDT100,Baltimore F&S,10
2/11/18,HDT10137,Baltimore F&S,265
2/11/18,HDT10145,Baltimore F&S,44
2/11/18,HDT10215,Baltimore F&S,80
2/11/18,HDT165,Baltimore F&S,51
2/11/18,HDT190,Baltimore F&S,31
2/11/18,HDTM015,Baltimore F&S,1001
2/11/18,HDTM020,Baltimore F&S,1721
2/11/18,HDTM0315,Baltimore F&S,316
2/11/18,HDTM0320,Baltimore F&S,48
2/11/18,HDWRA238,Baltimore F&S,220
2/11/18,K180001,Baltimore F&S,11
2/11/18,L11,Baltimore F&S,14
2/11/18,L8,Baltimore F&S,1
2/11/18,LK001000,Baltimore F&S,14
2/11/18,LK001048,Baltimore F&S,74
2/11/18,LK001050,Baltimore F&S,16
2/11/18,LK001064,Baltimore F&S,18
2/11/18,LK001073,Baltimore F&S,64
2/11/18,LK001074,Baltimore F&S,80
2/11/18,LK001076,Baltimore F&S,97
2/11/18,LK001086,Baltimore F&S,20
2/11/18,LK001088,Baltimore F&S,624
2/11/18,LK001090,Baltimore F&S,1832
2/11/18,LK001090S,Baltimore F&S,12
2/11/18,LK001092,Baltimore F&S,180
2/11/18,LK001094,Baltimore F&S,60
2/11/18,LK001095,Baltimore F&S,26
2/11/18,LK001096,Baltimore F&S,6
2/11/18,LK001098,Baltimore F&S,107
2/11/18,LK001099,Baltimore F&S,90
2/11/18,LK001101,Baltimore F&S,93
2/11/18,LK001102,Baltimore F&S,20
2/11/18,LK001124,Baltimore F&S,38
2/11/18,LK030078,Baltimore F&S,8
2/11/18,LK030080,Baltimore F&S,8
2/11/18,LK031200,Baltimore F&S,16
2/11/18,LK031800,Baltimore F&S,8
2/11/18,LK032400,Baltimore F&S,12
2/11/18,LK033600,Baltimore F&S,8
2/11/18,LK034800,Baltimore F&S,20
2/11/18,LK040064,Baltimore F&S,4
2/11/18,LK040078,Baltimore F&S,6
2/11/18,LK040080,Baltimore F&S,11
2/11/18,LK041200,Baltimore F&S,85
2/11/18,LK050030,Baltimore F&S,9
2/11/18,LK050062,Baltimore F&S,1
2/11/18,LK050064,Baltimore F&S,1
2/11/18,LK050076,Baltimore F&S,8
2/11/18,LK050078,Baltimore F&S,26
2/11/18,LK050080,Baltimore F&S,13
2/11/18,LK051200,Baltimore F&S,8
2/11/18,LK051800,Baltimore F&S,20
2/11/18,LK052400,Baltimore F&S,14
2/11/18,LK053600,Baltimore F&S,9
2/11/18,LK054800,Baltimore F&S,118
2/11/18,LK090062,Baltimore F&S,1
2/11/18,LK090064,Baltimore F&S,5
2/11/18,LK090076,Baltimore F&S,12
2/11/18,LK090078,Baltimore F&S,18
2/11/18,LK090080,Baltimore F&S,18
2/11/18,LK091200,Baltimore F&S,17
2/11/18,LK091800,Baltimore F&S,6
2/11/18,LK092400,Baltimore F&S,22
2/11/18,LK093600,Baltimore F&S,25
2/11/18,LK094800,Baltimore F&S,96
2/11/18,LK099600,Baltimore F&S,60
2/11/18,LK45826,Baltimore F&S,107
2/11/18,M01067,Baltimore F&S,34
2/11/18,NA001,Baltimore F&S,100
2/11/18,NA002,Baltimore F&S,100
2/11/18,NA003,Baltimore F&S,105
2/11/18,NA005,Baltimore F&S,35
2/11/18,NA007,Baltimore F&S,20
2/11/18,NA008,Baltimore F&S,20
2/11/18,NA009,Baltimore F&S,25
2/11/18,NA011,Baltimore F&S,50
2/11/18,NA013,Baltimore F&S,2
2/11/18,NA014,Baltimore F&S,4
2/11/18,NA015,Baltimore F&S,1
2/11/18,NA016,Baltimore F&S,1
2/11/18,NA039,Baltimore F&S,4
2/11/18,NA040,Baltimore F&S,4
2/11/18,OX509,Baltimore F&S,261
2/11/18,OXEX5,Baltimore F&S,248
2/11/18,P9,Baltimore F&S,3
2/11/18,PSH0124,Baltimore F&S,770
2/11/18,PSH0125,Baltimore F&S,432
2/11/18,PSH4500,Baltimore F&S,79
2/11/18,PSH9134,Baltimore F&S,22
2/11/18,PSH9135,Baltimore F&S,1
2/11/18,PSH9136,Baltimore F&S,13
2/11/18,PSH9139,Baltimore F&S,1
2/11/18,PT204,Baltimore F&S,3
2/11/18,SCW,Baltimore F&S,20
2/11/18,SHENDPLTH,Baltimore F&S,4
2/11/18,SHXWEBSTIF,Baltimore F&S,6
2/11/18,SL1015,Baltimore F&S,59
2/11/18,SL47,Baltimore F&S,63
2/11/18,SL610,Baltimore F&S,16
2/11/18,SL814,Baltimore F&S,20
2/11/18,SLZB,Baltimore F&S,187
2/11/18,SR11,Baltimore F&S,2132
2/11/18,SR115,Baltimore F&S,174
2/11/18,SR12,Baltimore F&S,1770
2/11/18,SR14,Baltimore F&S,1224
2/11/18,SR15,Baltimore F&S,1558
2/11/18,SR16,Baltimore F&S,1317
2/11/18,SR17,Baltimore F&S,2181
2/11/18,SR191,Baltimore F&S,47
2/11/18,SR193,Baltimore F&S,20
2/11/18,SR195,Baltimore F&S,70
2/11/18,SR215,Baltimore F&S,45
2/11/18,SR2186,Baltimore F&S,200
2/11/18,SR2187,Baltimore F&S,10
2/11/18,SR2220114,Baltimore F&S,16
2/11/18,SR245,Baltimore F&S,75
2/11/18,SR370,Baltimore F&S,58
2/11/18,SR513,Baltimore F&S,121
2/11/18,SR519,Baltimore F&S,322
2/11/18,SR66,Baltimore F&S,288
2/11/18,SR682,Baltimore F&S,3
2/11/18,SR685,Baltimore F&S,4
2/11/18,SR688,Baltimore F&S,3
2/11/18,SR69,Baltimore F&S,10
2/11/18,SR71,Baltimore F&S,134
2/11/18,SR7436,Baltimore F&S,387
2/11/18,SR85,Baltimore F&S,299
2/11/18,SR9310,Baltimore F&S,16
2/11/18,SRALJ21,Baltimore F&S,53
2/11/18,SRB54,Baltimore F&S,2
2/11/18,SRLFB52,Baltimore F&S,8
2/11/18,SRLFB70,Baltimore F&S,10
2/11/18,SRSFSJ36,Baltimore F&S,52
2/11/18,SRSJB,Baltimore F&S,24
2/11/18,SRSLBC,Baltimore F&S,24
2/11/18,SRSLH52,Baltimore F&S,38
2/11/18,SRSLH70,Baltimore F&S,65
2/11/18,SRSLSB3B,Baltimore F&S,8
2/11/18,SRSLVP33,Baltimore F&S,40
2/11/18,SRSLVP910,Baltimore F&S,24
2/11/18,SRSRB,Baltimore F&S,6
2/11/18,SRSRO,Baltimore F&S,17
2/11/18,SRSSP7,Baltimore F&S,54
2/11/18,SRVFTP463087,Baltimore F&S,450
2/11/18,SSRS,Baltimore F&S,52
2/11/18,ST10SG,Baltimore F&S,392
2/11/18,ST13SG,Baltimore F&S,12
2/11/18,ST4SG,Baltimore F&S,27
2/11/18,ST6SG,Baltimore F&S,102
2/11/18,ST8SG,Baltimore F&S,1070
2/11/18,TU17,Baltimore F&S,589
2/11/18,TUX150,Baltimore F&S,229
2/11/18,TUX200,Baltimore F&S,157
2/11/18,TUX250,Baltimore F&S,160
2/11/18,TUX300,Baltimore F&S,46
2/11/18,TUX400,Baltimore F&S,18
2/11/18,TUX450,Baltimore F&S,11
2/11/18,W6X12X06,Baltimore F&S,5
2/11/18,W8X21X20,Baltimore F&S,6
2/11/18,Y412,Baltimore F&S,70
2/11/18,Y412XFB,Baltimore F&S,29
2/11/18,Y412XI,Baltimore F&S,23
2/11/18,Y412XWB,Baltimore F&S,20
2/11/18,230150,Edmonton F&S,100
2/11/18,241600,Edmonton F&S,52
2/11/18,241690,Edmonton F&S,52
2/11/18,252070,Edmonton F&S,78
2/11/18,306032,Edmonton F&S,10
2/11/18,306059,Edmonton F&S,2
2/11/18,03S,Edmonton F&S,2
2/11/18,06A,Edmonton F&S,748
2/11/18,06C,Edmonton F&S,459
2/11/18,06D,Edmonton F&S,2147
2/11/18,06F,Edmonton F&S,2882
2/11/18,06G,Edmonton F&S,489
2/11/18,06H,Edmonton F&S,94
2/11/18,06K,Edmonton F&S,3412
2/11/18,06L,Edmonton F&S,873
2/11/18,06M,Edmonton F&S,366
2/11/18,06N,Edmonton F&S,13
2/11/18,06Q,Edmonton F&S,726
2/11/18,06R,Edmonton F&S,373
2/11/18,06S,Edmonton F&S,59
2/11/18,10243,Edmonton F&S,33
2/11/18,10380,Edmonton F&S,78
2/11/18,10624,Edmonton F&S,300
2/11/18,109,Edmonton F&S,566
2/11/18,11,Edmonton F&S,230
2/11/18,111,Edmonton F&S,1096
2/11/18,1119,Edmonton F&S,6
2/11/18,112,Edmonton F&S,2959
2/11/18,1121,Edmonton F&S,8
2/11/18,113,Edmonton F&S,2457
2/11/18,115,Edmonton F&S,3788
2/11/18,119,Edmonton F&S,154
2/11/18,12,Edmonton F&S,2768
2/11/18,123,Edmonton F&S,8
2/11/18,1241200,Edmonton F&S,39
2/11/18,1241300,Edmonton F&S,17
2/11/18,1241400,Edmonton F&S,29
2/11/18,1241505,Edmonton F&S,27
2/11/18,1241600,Edmonton F&S,10
2/11/18,130,Edmonton F&S,70
2/11/18,14,Edmonton F&S,2298
2/11/18,144,Edmonton F&S,8
2/11/18,15,Edmonton F&S,3404
2/11/18,16,Edmonton F&S,4364
2/11/18,1604,Edmonton F&S,43
2/11/18,1605,Edmonton F&S,573
2/11/18,17,Edmonton F&S,36
2/11/18,1718001,Edmonton F&S,341
2/11/18,1718002,Edmonton F&S,560
2/11/18,1718003,Edmonton F&S,285
2/11/18,1718004,Edmonton F&S,514
2/11/18,1718007,Edmonton F&S,75
2/11/18,1718008,Edmonton F&S,22
2/11/18,1718011,Edmonton F&S,1
2/11/18,1718015,Edmonton F&S,476
2/11/18,1718016,Edmonton F&S,1500
2/11/18,1718020,Edmonton F&S,211
2/11/18,1718021,Edmonton F&S,450
2/11/18,1718022,Edmonton F&S,142
2/11/18,1718023,Edmonton F&S,33
2/11/18,1718044,Edmonton F&S,199
2/11/18,1718063,Edmonton F&S,11
2/11/18,1718064,Edmonton F&S,2
2/11/18,1718090,Edmonton F&S,80
2/11/18,1718092,Edmonton F&S,147
2/11/18,1718092X1,Edmonton F&S,358
2/11/18,1718099,Edmonton F&S,584
2/11/18,1718100,Edmonton F&S,6731
2/11/18,1718106,Edmonton F&S,28
2/11/18,1718904,Edmonton F&S,175
2/11/18,1718907,Edmonton F&S,780
2/11/18,1900123,Edmonton F&S,124
2/11/18,1900134,Edmonton F&S,102
2/11/18,1900144,Edmonton F&S,258
2/11/18,1900147,Edmonton F&S,11
2/11/18,1900170,Edmonton F&S,253
2/11/18,1900207,Edmonton F&S,16
2/11/18,1900256,Edmonton F&S,160
2/11/18,1902118,Edmonton F&S,16
2/11/18,1908168,Edmonton F&S,9
2/11/18,1908275,Edmonton F&S,2
2/11/18,1908772,Edmonton F&S,3
2/11/18,1960370,Edmonton F&S,36
2/11/18,1990037,Edmonton F&S,4
2/11/18,1990045,Edmonton F&S,4
2/11/18,1990121,Edmonton F&S,3
2/11/18,1990139,Edmonton F&S,6
2/11/18,1990200,Edmonton F&S,46
2/11/18,201A,Edmonton F&S,12732
2/11/18,201JX68,Edmonton F&S,3161
2/11/18,201P,Edmonton F&S,1812
2/11/18,202E,Edmonton F&S,6735
2/11/18,202EE,Edmonton F&S,19175
2/11/18,2049,Edmonton F&S,36
2/11/18,2050,Edmonton F&S,8
2/11/18,2054,Edmonton F&S,19
2/11/18,215,Edmonton F&S,198
2/11/18,216,Edmonton F&S,246
2/11/18,218,Edmonton F&S,8
2/11/18,2205,Edmonton F&S,9
2/11/18,2213,Edmonton F&S,40
2/11/18,222,Edmonton F&S,7
2/11/18,2220170,Edmonton F&S,6
2/11/18,223,Edmonton F&S,30
2/11/18,228,Edmonton F&S,1925
2/11/18,231,Edmonton F&S,891
2/11/18,232,Edmonton F&S,122
2/11/18,234,Edmonton F&S,222
2/11/18,238,Edmonton F&S,875
2/11/18,239,Edmonton F&S,6400
2/11/18,2403C,Edmonton F&S,4538
2/11/18,2403D,Edmonton F&S,3077
2/11/18,2403E,Edmonton F&S,2051
2/11/18,2404A,Edmonton F&S,8511
2/11/18,2404B,Edmonton F&S,7570
2/11/18,245,Edmonton F&S,4
2/11/18,265,Edmonton F&S,175
2/11/18,282,Edmonton F&S,1
2/11/18,327,Edmonton F&S,20
2/11/18,3407,Edmonton F&S,2200
2/11/18,341,Edmonton F&S,9
2/11/18,3429,Edmonton F&S,40
2/11/18,3468,Edmonton F&S,441
2/11/18,351,Edmonton F&S,6
2/11/18,352,Edmonton F&S,31
2/11/18,373,Edmonton F&S,4
2/11/18,374,Edmonton F&S,4
2/11/18,381,Edmonton F&S,26
2/11/18,3981,Edmonton F&S,2921
2/11/18,3983,Edmonton F&S,200
2/11/18,3985,Edmonton F&S,200
2/11/18,3991,Edmonton F&S,400
2/11/18,4045,Edmonton F&S,400
2/11/18,4046,Edmonton F&S,44131
2/11/18,4046U,Edmonton F&S,24958
2/11/18,4191,Edmonton F&S,27
2/11/18,4351,Edmonton F&S,8085
2/11/18,4354,Edmonton F&S,11
2/11/18,437,Edmonton F&S,12
2/11/18,45004X06,Edmonton F&S,150
2/11/18,45004X07,Edmonton F&S,417
2/11/18,45017,Edmonton F&S,2058
2/11/18,4537,Edmonton F&S,625
2/11/18,4538,Edmonton F&S,787
2/11/18,4539,Edmonton F&S,259
2/11/18,4541,Edmonton F&S,2
2/11/18,4542,Edmonton F&S,34
2/11/18,46001X06,Edmonton F&S,43
2/11/18,46001X08,Edmonton F&S,83
2/11/18,46001X10,Edmonton F&S,118
2/11/18,46001X12,Edmonton F&S,182
2/11/18,46001X14,Edmonton F&S,7
2/11/18,46001X16,Edmonton F&S,78
2/11/18,46001X18,Edmonton F&S,6
2/11/18,469,Edmonton F&S,16
2/11/18,47003,Edmonton F&S,40
2/11/18,47006,Edmonton F&S,86
2/11/18,47009,Edmonton F&S,317
2/11/18,47011,Edmonton F&S,4
2/11/18,47013,Edmonton F&S,138
2/11/18,47016,Edmonton F&S,187
2/11/18,47100,Edmonton F&S,393
2/11/18,47406,Edmonton F&S,8
2/11/18,47409,Edmonton F&S,22
2/11/18,47413,Edmonton F&S,1
2/11/18,47416,Edmonton F&S,8
2/11/18,4766,Edmonton F&S,66
2/11/18,47900,Edmonton F&S,31
2/11/18,47950,Edmonton F&S,23
2/11/18,4842,Edmonton F&S,1612
2/11/18,5127,Edmonton F&S,2
2/11/18,513,Edmonton F&S,179
2/11/18,5160,Edmonton F&S,441
2/11/18,521,Edmonton F&S,104
2/11/18,526,Edmonton F&S,2
2/11/18,529,Edmonton F&S,13
2/11/18,530,Edmonton F&S,127
2/11/18,531,Edmonton F&S,13
2/11/18,532,Edmonton F&S,12
2/11/18,533,Edmonton F&S,13
2/11/18,534,Edmonton F&S,2
2/11/18,536,Edmonton F&S,12
2/11/18,538,Edmonton F&S,2
2/11/18,540,Edmonton F&S,3
2/11/18,544,Edmonton F&S,12
2/11/18,545,Edmonton F&S,13
2/11/18,546,Edmonton F&S,11
2/11/18,548480,Edmonton F&S,1
2/11/18,5522,Edmonton F&S,4
2/11/18,56,Edmonton F&S,1
2/11/18,589,Edmonton F&S,4
2/11/18,5906,Edmonton F&S,17
2/11/18,590725,Edmonton F&S,112
2/11/18,6161,Edmonton F&S,2525
2/11/18,62,Edmonton F&S,1543
2/11/18,63,Edmonton F&S,363
2/11/18,6352,Edmonton F&S,40
2/11/18,6353,Edmonton F&S,40
2/11/18,6354,Edmonton F&S,40
2/11/18,6406,Edmonton F&S,129
2/11/18,650,Edmonton F&S,14
2/11/18,6521,Edmonton F&S,654
2/11/18,66,Edmonton F&S,977
2/11/18,6602,Edmonton F&S,6
2/11/18,6694,Edmonton F&S,5018
2/11/18,6695,Edmonton F&S,4864
2/11/18,6696,Edmonton F&S,4618
2/11/18,6698,Edmonton F&S,4451
2/11/18,6699,Edmonton F&S,55
2/11/18,67,Edmonton F&S,130
2/11/18,68,Edmonton F&S,13
2/11/18,6811,Edmonton F&S,67
2/11/18,69,Edmonton F&S,9
2/11/18,6981,Edmonton F&S,169
2/11/18,7001,Edmonton F&S,5
2/11/18,7002,Edmonton F&S,3
2/11/18,7018,Edmonton F&S,13
2/11/18,7022,Edmonton F&S,125
2/11/18,71,Edmonton F&S,2
2/11/18,7111,Edmonton F&S,63
2/11/18,7142,Edmonton F&S,4
2/11/18,7149,Edmonton F&S,11
2/11/18,7431,Edmonton F&S,13
2/11/18,7436,Edmonton F&S,2988
2/11/18,7438,Edmonton F&S,122
2/11/18,7512,Edmonton F&S,2
2/11/18,7541,Edmonton F&S,1377
2/11/18,7551,Edmonton F&S,1211
2/11/18,7851,Edmonton F&S,1219
2/11/18,7853,Edmonton F&S,24
2/11/18,7855,Edmonton F&S,296
2/11/18,7857,Edmonton F&S,446
2/11/18,7863,Edmonton F&S,298
2/11/18,7865,Edmonton F&S,2271
2/11/18,7867,Edmonton F&S,8
2/11/18,7868,Edmonton F&S,5
2/11/18,8071,Edmonton F&S,182
2/11/18,8072,Edmonton F&S,58
2/11/18,8073,Edmonton F&S,89
2/11/18,8074,Edmonton F&S,207
2/11/18,8083,Edmonton F&S,107
2/11/18,8102,Edmonton F&S,200
2/11/18,8142,Edmonton F&S,30
