Inventory Date,ItemCode,Branch,Weekly Demand
1/21/18,234,Seattle F&S,4005
1/28/18,234,Seattle F&S,3779
1/7/18,234,Tampa F&S,2425
1/14/18,234,Tampa F&S,2425
1/21/18,234,Tampa F&S,2503
1/28/18,234,Tampa F&S,2446
1/7/18,234,Toronto F&S,1124
1/14/18,234,Toronto F&S,1130
1/21/18,234,Toronto F&S,1130
1/28/18,234,Toronto F&S,1130
1/7/18,234,Vancouver F&S,877
1/14/18,234,Vancouver F&S,877
1/21/18,234,Vancouver F&S,877
1/28/18,234,Vancouver F&S,877
1/7/18,235,Baltimore F&S,30
1/14/18,235,Baltimore F&S,30
1/21/18,235,Baltimore F&S,30
1/28/18,235,Baltimore F&S,30
1/7/18,238,Baltimore F&S,2442
1/14/18,238,Baltimore F&S,2341
1/21/18,238,Baltimore F&S,2252
1/28/18,238,Baltimore F&S,2487
1/7/18,238,Edmonton F&S,928
1/14/18,238,Edmonton F&S,875
1/21/18,238,Edmonton F&S,875
1/28/18,238,Edmonton F&S,875
1/7/18,238,Fontana,10087
1/14/18,238,Fontana,10430
1/21/18,238,Fontana,9812
1/28/18,238,Fontana,9850
1/7/18,238,Great Lakes CC,2380
1/14/18,238,Great Lakes CC,2298
1/21/18,238,Great Lakes CC,2437
1/28/18,238,Great Lakes CC,2489
1/7/18,238,Houston F&S,509
1/14/18,238,Houston F&S,498
1/21/18,238,Houston F&S,1161
1/28/18,238,Houston F&S,1143
1/7/18,238,Linden,66
1/14/18,238,Linden,66
1/21/18,238,Linden,66
1/28/18,238,Linden,66
1/7/18,238,Montreal F&S,4212
1/14/18,238,Montreal F&S,4204
1/21/18,238,Montreal F&S,4204
1/28/18,238,Montreal F&S,4252
1/7/18,238,Sacramento Main,1936
1/14/18,238,Sacramento Main,1669
1/21/18,238,Sacramento Main,1635
1/28/18,238,Sacramento Main,1624
1/7/18,238,Seattle F&S,16049
1/14/18,238,Seattle F&S,16212
1/21/18,238,Seattle F&S,15872
1/28/18,238,Seattle F&S,15622
1/7/18,238,Tampa F&S,8040
1/14/18,238,Tampa F&S,7931
1/21/18,238,Tampa F&S,8285
1/28/18,238,Tampa F&S,7663
1/7/18,238,Toronto F&S,4500
1/14/18,238,Toronto F&S,4500
1/21/18,238,Toronto F&S,4391
1/28/18,238,Toronto F&S,4348
1/7/18,238,Vancouver F&S,1926
1/14/18,238,Vancouver F&S,1874
1/21/18,238,Vancouver F&S,1693
1/28/18,238,Vancouver F&S,1693
1/7/18,239,Atlanta F&S,16017
1/14/18,239,Atlanta F&S,16332
1/21/18,239,Atlanta F&S,16538
1/28/18,239,Atlanta F&S,17240
1/7/18,239,Baltimore F&S,26105
1/14/18,239,Baltimore F&S,26735
1/21/18,239,Baltimore F&S,27646
1/28/18,239,Baltimore F&S,28012
1/7/18,239,Edmonton F&S,5793
1/14/18,239,Edmonton F&S,5643
1/21/18,239,Edmonton F&S,5203
1/28/18,239,Edmonton F&S,6071
1/7/18,239,Fontana,10215
1/14/18,239,Fontana,10443
1/21/18,239,Fontana,10509
1/28/18,239,Fontana,10366
1/7/18,239,Great Lakes CC,2035
1/14/18,239,Great Lakes CC,1842
1/21/18,239,Great Lakes CC,1904
1/28/18,239,Great Lakes CC,1946
1/7/18,239,Houston F&S,4596
1/14/18,239,Houston F&S,4974
1/21/18,239,Houston F&S,5744
1/28/18,239,Houston F&S,5695
1/7/18,239,Montreal F&S,2405
1/14/18,239,Montreal F&S,2435
1/21/18,239,Montreal F&S,2393
1/28/18,239,Montreal F&S,2241
1/7/18,239,Sacramento Main,713
1/14/18,239,Sacramento Main,665
1/21/18,239,Sacramento Main,567
1/28/18,239,Sacramento Main,557
1/7/18,239,Seattle F&S,4503
1/14/18,239,Seattle F&S,4294
1/21/18,239,Seattle F&S,3926
1/28/18,239,Seattle F&S,3655
1/7/18,239,Tampa F&S,22675
1/14/18,239,Tampa F&S,23048
1/21/18,239,Tampa F&S,21825
1/28/18,239,Tampa F&S,20259
1/7/18,239,Toronto F&S,2426
1/14/18,239,Toronto F&S,2613
1/21/18,239,Toronto F&S,2613
1/28/18,239,Toronto F&S,2613
1/7/18,239,Vancouver F&S,8916
1/14/18,239,Vancouver F&S,8891
1/21/18,239,Vancouver F&S,8874
1/28/18,239,Vancouver F&S,9045
1/7/18,2403C,Edmonton F&S,4442
1/14/18,2403C,Edmonton F&S,4340
1/21/18,2403C,Edmonton F&S,4152
1/28/18,2403C,Edmonton F&S,4340
1/7/18,2403C,Fontana,2267
1/14/18,2403C,Fontana,2183
1/21/18,2403C,Fontana,2671
1/28/18,2403C,Fontana,2847
1/7/18,2403C,Sacramento Main,284
1/14/18,2403C,Sacramento Main,307
1/21/18,2403C,Sacramento Main,308
1/28/18,2403C,Sacramento Main,293
1/7/18,2403C,Seattle F&S,1631
1/14/18,2403C,Seattle F&S,1516
1/21/18,2403C,Seattle F&S,1499
1/28/18,2403C,Seattle F&S,1468
1/7/18,2403C,Vancouver F&S,3713
1/14/18,2403C,Vancouver F&S,3681
1/21/18,2403C,Vancouver F&S,3619
1/28/18,2403C,Vancouver F&S,3433
1/7/18,2403D,Edmonton F&S,2510
1/14/18,2403D,Edmonton F&S,2549
1/21/18,2403D,Edmonton F&S,2486
1/28/18,2403D,Edmonton F&S,2876
1/7/18,2403D,Fontana,1773
1/14/18,2403D,Fontana,2071
1/21/18,2403D,Fontana,2776
1/28/18,2403D,Fontana,2989
1/7/18,2403D,Houston F&S,40
1/14/18,2403D,Houston F&S,40
1/21/18,2403D,Houston F&S,40
1/28/18,2403D,Houston F&S,40
1/7/18,2403D,Sacramento Main,282
1/14/18,2403D,Sacramento Main,227
1/21/18,2403D,Sacramento Main,222
1/28/18,2403D,Sacramento Main,205
1/7/18,2403D,Seattle F&S,1444
1/14/18,2403D,Seattle F&S,1660
1/21/18,2403D,Seattle F&S,1800
1/28/18,2403D,Seattle F&S,1934
1/7/18,2403D,Vancouver F&S,3144
1/14/18,2403D,Vancouver F&S,3057
1/21/18,2403D,Vancouver F&S,3063
1/28/18,2403D,Vancouver F&S,2827
1/7/18,2403E,Edmonton F&S,1661
1/14/18,2403E,Edmonton F&S,1578
1/21/18,2403E,Edmonton F&S,1578
1/28/18,2403E,Edmonton F&S,1607
1/7/18,2403E,Fontana,644
1/14/18,2403E,Fontana,572
1/21/18,2403E,Fontana,937
1/28/18,2403E,Fontana,871
1/7/18,2403E,Sacramento Main,170
1/14/18,2403E,Sacramento Main,176
1/21/18,2403E,Sacramento Main,156
1/28/18,2403E,Sacramento Main,169
1/7/18,2403E,Seattle F&S,875
1/14/18,2403E,Seattle F&S,843
1/21/18,2403E,Seattle F&S,872
1/28/18,2403E,Seattle F&S,892
1/7/18,2403E,Vancouver F&S,3618
1/14/18,2403E,Vancouver F&S,3593
1/21/18,2403E,Vancouver F&S,3562
1/28/18,2403E,Vancouver F&S,3327
1/7/18,2404A,Edmonton F&S,6609
1/14/18,2404A,Edmonton F&S,6511
1/21/18,2404A,Edmonton F&S,6615
1/28/18,2404A,Edmonton F&S,7265
1/7/18,2404A,Fontana,4236
1/14/18,2404A,Fontana,4236
1/21/18,2404A,Fontana,4189
1/28/18,2404A,Fontana,5553
1/7/18,2404A,Houston F&S,4304
1/14/18,2404A,Houston F&S,4304
1/21/18,2404A,Houston F&S,4304
1/28/18,2404A,Houston F&S,4304
1/7/18,2404A,Sacramento Main,1509
1/14/18,2404A,Sacramento Main,1557
1/21/18,2404A,Sacramento Main,1587
1/28/18,2404A,Sacramento Main,1849
1/7/18,2404A,Seattle F&S,5223
1/14/18,2404A,Seattle F&S,5316
1/21/18,2404A,Seattle F&S,5308
1/28/18,2404A,Seattle F&S,5379
1/7/18,2404A,Vancouver F&S,11890
1/14/18,2404A,Vancouver F&S,11913
1/21/18,2404A,Vancouver F&S,12326
1/28/18,2404A,Vancouver F&S,12052
1/7/18,2404B,Edmonton F&S,6143
1/14/18,2404B,Edmonton F&S,5843
1/21/18,2404B,Edmonton F&S,5842
1/28/18,2404B,Edmonton F&S,6491
1/7/18,2404B,Vancouver F&S,334
1/14/18,2404B,Vancouver F&S,374
1/21/18,2404B,Vancouver F&S,374
1/28/18,2404B,Vancouver F&S,374
1/7/18,244,Baltimore F&S,7
1/14/18,244,Baltimore F&S,7
1/21/18,244,Baltimore F&S,7
1/28/18,244,Baltimore F&S,7
1/7/18,245,Baltimore F&S,171
1/14/18,245,Baltimore F&S,214
1/21/18,245,Baltimore F&S,222
1/28/18,245,Baltimore F&S,222
1/7/18,245,Edmonton F&S,4
1/14/18,245,Edmonton F&S,4
1/21/18,245,Edmonton F&S,4
1/28/18,245,Edmonton F&S,4
1/7/18,245,Fontana,347
1/14/18,245,Fontana,347
1/21/18,245,Fontana,377
1/28/18,245,Fontana,377
1/7/18,245,Great Lakes CC,173
1/14/18,245,Great Lakes CC,250
1/21/18,245,Great Lakes CC,284
1/28/18,245,Great Lakes CC,289
1/7/18,245,Sacramento Main,130
1/14/18,245,Sacramento Main,142
1/21/18,245,Sacramento Main,142
1/28/18,245,Sacramento Main,142
1/7/18,245,Seattle F&S,763
1/14/18,245,Seattle F&S,763
1/21/18,245,Seattle F&S,638
1/28/18,245,Seattle F&S,433
1/7/18,245,Tampa F&S,167
1/14/18,245,Tampa F&S,259
1/21/18,245,Tampa F&S,304
1/28/18,245,Tampa F&S,365
1/7/18,245,Toronto F&S,149
1/14/18,245,Toronto F&S,124
1/21/18,245,Toronto F&S,107
1/28/18,245,Toronto F&S,107
1/7/18,245,Vancouver F&S,149
1/14/18,245,Vancouver F&S,149
1/21/18,245,Vancouver F&S,149
1/28/18,245,Vancouver F&S,149
1/7/18,250,Seattle F&S,211
1/14/18,250,Seattle F&S,261
1/21/18,250,Seattle F&S,243
1/28/18,250,Seattle F&S,243
1/7/18,250,Tampa F&S,232
1/14/18,250,Tampa F&S,232
1/21/18,250,Tampa F&S,250
1/28/18,250,Tampa F&S,256
1/7/18,254,Seattle F&S,248
1/14/18,254,Seattle F&S,248
1/21/18,254,Seattle F&S,230
1/28/18,254,Seattle F&S,230
1/7/18,254,Tampa F&S,115
1/14/18,254,Tampa F&S,115
1/21/18,254,Tampa F&S,115
1/28/18,254,Tampa F&S,115
1/7/18,257,Montreal F&S,228
1/14/18,257,Montreal F&S,240
1/21/18,257,Montreal F&S,240
1/28/18,257,Montreal F&S,236
1/7/18,257,Toronto F&S,1168
1/14/18,257,Toronto F&S,1160
1/21/18,257,Toronto F&S,1217
1/28/18,257,Toronto F&S,1157
1/7/18,257,Vancouver F&S,1666
1/14/18,257,Vancouver F&S,1676
1/21/18,257,Vancouver F&S,1581
1/28/18,257,Vancouver F&S,1568
1/7/18,258,Montreal F&S,344
1/14/18,258,Montreal F&S,356
1/21/18,258,Montreal F&S,356
1/28/18,258,Montreal F&S,356
1/7/18,258,Toronto F&S,6961
1/14/18,258,Toronto F&S,6966
1/21/18,258,Toronto F&S,6941
1/28/18,258,Toronto F&S,7310
1/7/18,258,Vancouver F&S,2270
1/14/18,258,Vancouver F&S,2248
1/21/18,258,Vancouver F&S,2245
1/28/18,258,Vancouver F&S,2399
1/7/18,259,Montreal F&S,435
1/14/18,259,Montreal F&S,417
1/21/18,259,Montreal F&S,415
1/28/18,259,Montreal F&S,386
1/7/18,259,Toronto F&S,3744
1/14/18,259,Toronto F&S,3865
1/21/18,259,Toronto F&S,4097
1/28/18,259,Toronto F&S,4202
1/7/18,259,Vancouver F&S,1134
1/14/18,259,Vancouver F&S,1134
1/21/18,259,Vancouver F&S,1134
1/28/18,259,Vancouver F&S,1134
1/7/18,261,Montreal F&S,1219
1/14/18,261,Montreal F&S,1243
1/21/18,261,Montreal F&S,1243
1/28/18,261,Montreal F&S,1169
1/7/18,261,Toronto F&S,29880
1/14/18,261,Toronto F&S,29771
1/21/18,261,Toronto F&S,30485
1/28/18,261,Toronto F&S,31170
1/7/18,261,Vancouver F&S,4963
1/14/18,261,Vancouver F&S,4963
1/21/18,261,Vancouver F&S,4974
1/28/18,261,Vancouver F&S,5000
1/7/18,263,Montreal F&S,1500
1/14/18,263,Montreal F&S,1524
1/21/18,263,Montreal F&S,1518
1/28/18,263,Montreal F&S,1412
1/7/18,263,Toronto F&S,18739
1/14/18,263,Toronto F&S,18868
1/21/18,263,Toronto F&S,19077
1/28/18,263,Toronto F&S,19398
1/7/18,263,Vancouver F&S,287
1/14/18,263,Vancouver F&S,287
1/21/18,263,Vancouver F&S,287
1/28/18,263,Vancouver F&S,287
1/7/18,265,Atlanta F&S,99
1/14/18,265,Atlanta F&S,99
1/21/18,265,Atlanta F&S,99
1/28/18,265,Atlanta F&S,99
1/7/18,265,Baltimore F&S,808
1/14/18,265,Baltimore F&S,1089
1/21/18,265,Baltimore F&S,1014
1/28/18,265,Baltimore F&S,910
1/7/18,265,Edmonton F&S,180
1/14/18,265,Edmonton F&S,180
1/21/18,265,Edmonton F&S,180
1/28/18,265,Edmonton F&S,180
1/7/18,265,Great Lakes CC,778
1/14/18,265,Great Lakes CC,778
1/21/18,265,Great Lakes CC,778
1/28/18,265,Great Lakes CC,778
1/7/18,265,Montreal F&S,2311
1/14/18,265,Montreal F&S,2335
1/21/18,265,Montreal F&S,2327
1/28/18,265,Montreal F&S,2326
1/7/18,265,Tampa F&S,302
1/14/18,265,Tampa F&S,502
1/21/18,265,Tampa F&S,602
1/28/18,265,Tampa F&S,574
1/7/18,265,Toronto F&S,19638
1/14/18,265,Toronto F&S,19608
1/21/18,265,Toronto F&S,19101
1/28/18,265,Toronto F&S,18661
1/7/18,265,Vancouver F&S,10199
1/14/18,265,Vancouver F&S,10154
1/21/18,265,Vancouver F&S,10137
1/28/18,265,Vancouver F&S,10165
1/7/18,266,Fontana,18
1/14/18,266,Fontana,18
1/21/18,266,Fontana,18
1/28/18,266,Fontana,18
1/7/18,266,Seattle F&S,6
1/14/18,266,Seattle F&S,6
1/21/18,266,Seattle F&S,6
1/28/18,266,Seattle F&S,6
1/7/18,266,Tampa F&S,70
1/14/18,266,Tampa F&S,60
1/21/18,266,Tampa F&S,60
1/28/18,266,Tampa F&S,60
1/7/18,266,Toronto F&S,4
1/14/18,266,Toronto F&S,4
1/21/18,266,Toronto F&S,4
1/28/18,266,Toronto F&S,4
1/7/18,267,Toronto F&S,46
1/14/18,267,Toronto F&S,46
1/21/18,267,Toronto F&S,44
1/28/18,267,Toronto F&S,46
1/7/18,268,Toronto F&S,2
1/14/18,268,Toronto F&S,2
1/21/18,268,Toronto F&S,2
1/28/18,268,Toronto F&S,2
1/7/18,271,Toronto F&S,39
1/14/18,271,Toronto F&S,41
1/21/18,271,Toronto F&S,39
1/28/18,271,Toronto F&S,38
1/7/18,272,Toronto F&S,4
1/14/18,272,Toronto F&S,4
1/21/18,272,Toronto F&S,4
1/28/18,272,Toronto F&S,3
1/7/18,273,Toronto F&S,89
1/14/18,273,Toronto F&S,103
1/21/18,273,Toronto F&S,105
1/28/18,273,Toronto F&S,107
1/7/18,278,Fontana,50
1/14/18,278,Fontana,50
1/21/18,278,Fontana,50
1/28/18,278,Fontana,50
1/7/18,278,Tampa F&S,70
1/14/18,278,Tampa F&S,55
1/21/18,278,Tampa F&S,55
1/28/18,278,Tampa F&S,49
1/7/18,278,Vancouver F&S,76
1/14/18,278,Vancouver F&S,79
1/21/18,278,Vancouver F&S,81
1/28/18,278,Vancouver F&S,94
1/7/18,280,Toronto F&S,26
1/14/18,280,Toronto F&S,26
1/21/18,280,Toronto F&S,26
1/28/18,280,Toronto F&S,26
1/7/18,282,Edmonton F&S,7
1/14/18,282,Edmonton F&S,7
1/21/18,282,Edmonton F&S,7
1/28/18,282,Edmonton F&S,7
1/7/18,282,Fontana,224
1/14/18,282,Fontana,241
1/21/18,282,Fontana,243
1/28/18,282,Fontana,246
1/7/18,282,Great Lakes CC,68
1/14/18,282,Great Lakes CC,68
1/21/18,282,Great Lakes CC,68
1/28/18,282,Great Lakes CC,68
1/7/18,282,Houston F&S,164
1/14/18,282,Houston F&S,190
1/21/18,282,Houston F&S,189
1/28/18,282,Houston F&S,189
1/7/18,282,Montreal F&S,145
1/14/18,282,Montreal F&S,145
1/21/18,282,Montreal F&S,197
1/28/18,282,Montreal F&S,204
1/7/18,282,Sacramento Main,9
1/7/18,282,Seattle F&S,50
1/14/18,282,Seattle F&S,50
1/21/18,282,Seattle F&S,50
1/28/18,282,Seattle F&S,50
1/7/18,282,Tampa F&S,374
1/14/18,282,Tampa F&S,346
1/21/18,282,Tampa F&S,337
1/28/18,282,Tampa F&S,334
1/7/18,282,Toronto F&S,454
1/14/18,282,Toronto F&S,481
1/21/18,282,Toronto F&S,486
1/28/18,282,Toronto F&S,524
1/7/18,282,Vancouver F&S,10
1/14/18,282,Vancouver F&S,10
1/21/18,282,Vancouver F&S,14
1/28/18,282,Vancouver F&S,18
1/7/18,285,Fontana,242
1/14/18,285,Fontana,242
1/21/18,285,Fontana,242
1/28/18,285,Fontana,242
1/7/18,285,Great Lakes CC,8
1/14/18,285,Great Lakes CC,8
1/21/18,285,Great Lakes CC,8
1/28/18,285,Great Lakes CC,8
1/7/18,285,Tampa F&S,31
1/14/18,285,Tampa F&S,29
1/21/18,285,Tampa F&S,29
1/28/18,285,Tampa F&S,29
1/7/18,285,Toronto F&S,4
1/14/18,285,Toronto F&S,4
1/21/18,285,Toronto F&S,4
1/28/18,285,Toronto F&S,4
1/7/18,285,Vancouver F&S,86
1/14/18,285,Vancouver F&S,90
1/21/18,285,Vancouver F&S,92
1/28/18,285,Vancouver F&S,105
1/7/18,286,Fontana,12
1/14/18,286,Fontana,12
1/21/18,286,Fontana,12
1/28/18,286,Fontana,12
1/7/18,286,Great Lakes CC,8
1/14/18,286,Great Lakes CC,8
1/21/18,286,Great Lakes CC,8
1/28/18,286,Great Lakes CC,8
1/7/18,287,Great Lakes CC,16
1/14/18,287,Great Lakes CC,16
1/21/18,287,Great Lakes CC,16
1/28/18,287,Great Lakes CC,16
1/7/18,287,Tampa F&S,28
1/14/18,287,Tampa F&S,28
1/21/18,287,Tampa F&S,28
1/28/18,287,Tampa F&S,28
1/7/18,288,Tampa F&S,100
1/14/18,288,Tampa F&S,100
1/21/18,288,Tampa F&S,100
1/28/18,288,Tampa F&S,100
1/7/18,289,Tampa F&S,100
1/14/18,289,Tampa F&S,100
1/21/18,289,Tampa F&S,100
1/28/18,289,Tampa F&S,100
1/7/18,290,Fontana,4
1/14/18,290,Fontana,4
1/21/18,290,Fontana,4
1/28/18,290,Fontana,4
1/7/18,290,Seattle F&S,4
1/14/18,290,Seattle F&S,4
1/21/18,290,Seattle F&S,4
1/28/18,290,Seattle F&S,4
1/7/18,290,Tampa F&S,3
1/7/18,290,Toronto F&S,4
1/14/18,290,Toronto F&S,4
1/21/18,290,Toronto F&S,4
1/28/18,290,Toronto F&S,4
1/7/18,290,Vancouver F&S,4
1/14/18,290,Vancouver F&S,4
1/21/18,290,Vancouver F&S,4
1/28/18,290,Vancouver F&S,4
1/7/18,293,Toronto F&S,35
1/14/18,293,Toronto F&S,35
1/21/18,293,Toronto F&S,36
1/28/18,293,Toronto F&S,37
1/7/18,297,Fontana,3
1/14/18,297,Fontana,3
1/21/18,297,Fontana,3
1/28/18,297,Fontana,3
1/7/18,304,Toronto F&S,61
1/14/18,304,Toronto F&S,61
1/21/18,304,Toronto F&S,31
1/28/18,304,Toronto F&S,31
1/7/18,306,Toronto F&S,54
1/14/18,306,Toronto F&S,54
1/21/18,306,Toronto F&S,54
1/28/18,306,Toronto F&S,54
1/7/18,308,Tampa F&S,2
1/7/18,308,Toronto F&S,13
1/14/18,308,Toronto F&S,12
1/21/18,308,Toronto F&S,12
1/28/18,308,Toronto F&S,2
1/7/18,316,Baltimore F&S,12
1/14/18,316,Baltimore F&S,12
1/21/18,316,Baltimore F&S,12
1/28/18,316,Baltimore F&S,12
1/7/18,317,Baltimore F&S,24
1/14/18,317,Baltimore F&S,24
1/21/18,317,Baltimore F&S,24
1/28/18,317,Baltimore F&S,24
1/7/18,317,Toronto F&S,74
1/14/18,317,Toronto F&S,74
1/21/18,317,Toronto F&S,74
1/28/18,317,Toronto F&S,74
1/7/18,318,Atlanta F&S,12
1/7/18,318,Montreal F&S,167
1/14/18,318,Montreal F&S,167
1/21/18,318,Montreal F&S,167
1/28/18,318,Montreal F&S,167
1/7/18,318,Tampa F&S,36
1/14/18,318,Tampa F&S,36
1/21/18,318,Tampa F&S,36
1/28/18,318,Tampa F&S,36
1/7/18,318,Toronto F&S,301
1/14/18,318,Toronto F&S,285
1/21/18,318,Toronto F&S,291
1/28/18,318,Toronto F&S,296
1/7/18,325,Fontana,2
1/14/18,325,Fontana,2
1/21/18,325,Fontana,2
1/28/18,325,Fontana,2
1/7/18,325,Toronto F&S,71
1/14/18,325,Toronto F&S,82
1/21/18,325,Toronto F&S,70
1/28/18,325,Toronto F&S,99
1/7/18,326,Fontana,2
1/14/18,326,Fontana,2
1/21/18,326,Fontana,2
1/28/18,326,Fontana,2
1/7/18,327,Baltimore F&S,14
1/14/18,327,Baltimore F&S,18
1/21/18,327,Baltimore F&S,18
1/28/18,327,Baltimore F&S,18
1/7/18,327,Edmonton F&S,20
1/14/18,327,Edmonton F&S,20
1/21/18,327,Edmonton F&S,20
1/28/18,327,Edmonton F&S,20
1/7/18,327,Fontana,139
1/14/18,327,Fontana,161
1/21/18,327,Fontana,177
1/28/18,327,Fontana,179
1/7/18,327,Houston F&S,88
1/14/18,327,Houston F&S,109
1/21/18,327,Houston F&S,103
1/28/18,327,Houston F&S,103
1/7/18,327,Montreal F&S,261
1/14/18,327,Montreal F&S,262
1/21/18,327,Montreal F&S,266
1/28/18,327,Montreal F&S,258
1/7/18,327,Sacramento Main,13
1/7/18,327,Seattle F&S,36
1/14/18,327,Seattle F&S,36
1/21/18,327,Seattle F&S,36
1/28/18,327,Seattle F&S,36
1/7/18,327,Tampa F&S,424
1/14/18,327,Tampa F&S,344
1/21/18,327,Tampa F&S,324
1/28/18,327,Tampa F&S,320
1/7/18,327,Toronto F&S,1277
1/14/18,327,Toronto F&S,1296
1/21/18,327,Toronto F&S,1307
1/28/18,327,Toronto F&S,1322
1/7/18,327,Vancouver F&S,12
1/14/18,327,Vancouver F&S,16
1/21/18,327,Vancouver F&S,16
1/28/18,327,Vancouver F&S,19
1/7/18,329,Fontana,8
1/14/18,329,Fontana,8
1/21/18,329,Fontana,8
1/28/18,329,Fontana,8
1/7/18,333,Tampa F&S,39
1/14/18,333,Tampa F&S,2
1/21/18,333,Tampa F&S,2
1/28/18,333,Tampa F&S,2
1/7/18,3336,Baltimore F&S,220
1/14/18,3336,Baltimore F&S,240
1/21/18,3336,Baltimore F&S,231
1/28/18,3336,Baltimore F&S,228
1/7/18,3336,Fontana,941
1/14/18,3336,Fontana,1031
1/21/18,3336,Fontana,1031
1/28/18,3336,Fontana,1031
1/7/18,3336,Great Lakes CC,356
1/14/18,3336,Great Lakes CC,356
1/21/18,3336,Great Lakes CC,368
1/28/18,3336,Great Lakes CC,371
1/7/18,3336,Toronto F&S,58
1/14/18,3336,Toronto F&S,58
1/21/18,3336,Toronto F&S,58
1/28/18,3336,Toronto F&S,58
1/7/18,334,Tampa F&S,10
1/14/18,334,Tampa F&S,7
1/21/18,334,Tampa F&S,5
1/28/18,334,Tampa F&S,5
1/7/18,3343,Fontana,458
1/14/18,3343,Fontana,458
1/21/18,3343,Fontana,458
1/28/18,3343,Fontana,458
1/7/18,3343,Seattle F&S,1026
1/14/18,3343,Seattle F&S,1026
1/21/18,3343,Seattle F&S,1083
1/28/18,3343,Seattle F&S,1158
1/7/18,335,Fontana,8
1/14/18,335,Fontana,8
1/21/18,335,Fontana,8
1/28/18,335,Fontana,8
1/7/18,3350,Fontana,26
1/14/18,3350,Fontana,26
1/21/18,3350,Fontana,26
1/28/18,3350,Fontana,26
1/7/18,3350,Seattle F&S,69
1/14/18,3350,Seattle F&S,69
1/21/18,3350,Seattle F&S,90
1/28/18,3350,Seattle F&S,80
1/7/18,3351,Fontana,32
1/14/18,3351,Fontana,39
1/21/18,3351,Fontana,41
1/28/18,3351,Fontana,43
1/7/18,3351,Sacramento Main,1
1/14/18,3351,Sacramento Main,1
1/21/18,3351,Sacramento Main,1
1/28/18,3351,Sacramento Main,1
1/7/18,3351,Seattle F&S,208
1/14/18,3351,Seattle F&S,204
1/21/18,3351,Seattle F&S,193
1/28/18,3351,Seattle F&S,181
1/7/18,3358,Baltimore F&S,95
1/14/18,3358,Baltimore F&S,95
1/21/18,3358,Baltimore F&S,95
1/28/18,3358,Baltimore F&S,95
1/7/18,3358,Great Lakes CC,16
1/7/18,336,Fontana,8
1/14/18,336,Fontana,8
1/21/18,336,Fontana,8
1/28/18,336,Fontana,8
1/7/18,3360,Great Lakes CC,1400
1/14/18,3360,Great Lakes CC,1400
1/21/18,3360,Great Lakes CC,2800
1/28/18,3360,Great Lakes CC,1400
1/7/18,3360,Houston F&S,1310
1/14/18,3360,Houston F&S,1310
1/21/18,3360,Houston F&S,1310
1/28/18,3360,Houston F&S,1310
1/7/18,3360,Tampa F&S,7852
1/14/18,3360,Tampa F&S,7852
1/21/18,3360,Tampa F&S,7852
1/28/18,3360,Tampa F&S,7852
1/7/18,337,Edmonton F&S,18
1/14/18,337,Edmonton F&S,18
1/21/18,337,Edmonton F&S,11
1/28/18,337,Edmonton F&S,7
1/7/18,337,Great Lakes CC,92
1/14/18,337,Great Lakes CC,92
1/21/18,337,Great Lakes CC,92
1/28/18,337,Great Lakes CC,92
1/7/18,337,Houston F&S,171
1/14/18,337,Houston F&S,171
1/21/18,337,Houston F&S,171
1/28/18,337,Houston F&S,171
1/7/18,337,Montreal F&S,134
1/14/18,337,Montreal F&S,135
1/21/18,337,Montreal F&S,136
1/28/18,337,Montreal F&S,136
1/7/18,337,Sacramento Main,79
1/14/18,337,Sacramento Main,27
1/21/18,337,Sacramento Main,19
1/28/18,337,Sacramento Main,9
1/7/18,337,Seattle F&S,285
1/14/18,337,Seattle F&S,267
1/21/18,337,Seattle F&S,267
1/28/18,337,Seattle F&S,267
1/7/18,337,Tampa F&S,1473
1/14/18,337,Tampa F&S,1279
1/21/18,337,Tampa F&S,1255
1/28/18,337,Tampa F&S,1261
1/7/18,337,Toronto F&S,5240
1/14/18,337,Toronto F&S,5527
1/21/18,337,Toronto F&S,5520
1/28/18,337,Toronto F&S,5440
1/7/18,337,Vancouver F&S,46
1/14/18,337,Vancouver F&S,59
1/21/18,337,Vancouver F&S,66
1/28/18,337,Vancouver F&S,107
1/14/18,3371,Baltimore F&S,400
1/21/18,3371,Baltimore F&S,400
1/28/18,3371,Baltimore F&S,400
1/7/18,3371,Fontana,652
1/14/18,3371,Fontana,432
1/21/18,3371,Fontana,432
1/28/18,3371,Fontana,432
1/7/18,3371,Sacramento Main,176
1/14/18,3371,Sacramento Main,176
1/21/18,3371,Sacramento Main,176
1/28/18,3371,Sacramento Main,176
1/7/18,338,Houston F&S,619
1/14/18,338,Houston F&S,692
1/21/18,338,Houston F&S,692
1/28/18,338,Houston F&S,688
1/21/18,338,Montreal F&S,40
1/28/18,338,Montreal F&S,82
1/7/18,338,Tampa F&S,1196
1/14/18,338,Tampa F&S,1092
1/21/18,338,Tampa F&S,990
1/28/18,338,Tampa F&S,765
1/7/18,338,Toronto F&S,666
1/14/18,338,Toronto F&S,666
1/21/18,338,Toronto F&S,679
1/28/18,338,Toronto F&S,806
1/7/18,338,Vancouver F&S,33
1/14/18,338,Vancouver F&S,33
1/21/18,338,Vancouver F&S,33
1/28/18,338,Vancouver F&S,33
1/7/18,3383,Fontana,108
1/14/18,3383,Fontana,108
1/21/18,3383,Fontana,108
1/28/18,3383,Fontana,108
1/7/18,3399,Fontana,10
